route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
MF-5,1,Central Silk Board,1,MF-5 DOWN,22298
MF-5,1,Central Silk Board,1,MF-5 DOWN,22299
MF-5,1,Central Silk Board,1,MF-5 DOWN,22300
MF-5,1,Central Silk Board,1,MF-5 DOWN,22301
MF-5,1,Central Silk Board,1,MF-5 DOWN,22302
MF-5,1,Central Silk Board,1,MF-5 DOWN,22303
MF-5,1,Central Silk Board,1,MF-5 DOWN,22304
MF-5,1,Central Silk Board,1,MF-5 DOWN,22305
MF-5,1,Central Silk Board,1,MF-5 DOWN,22306
MF-5,1,Central Silk Board,1,MF-5 DOWN,22307
MF-5,1,Central Silk Board,1,MF-5 DOWN,22308
MF-5,1,Central Silk Board,1,MF-5 DOWN,22309
MF-5,1,Central Silk Board,1,MF-5 DOWN,22310
MF-5,1,Central Silk Board,1,MF-5 DOWN,22311
MF-5,1,Central Silk Board,1,MF-5 DOWN,22312
MF-5,1,Central Silk Board,1,MF-5 DOWN,22313
MF-5,1,Central Silk Board,1,MF-5 DOWN,22314
MF-5,1,Central Silk Board,1,MF-5 DOWN,22315
MF-5,1,Central Silk Board,1,MF-5 DOWN,22316
MF-5,1,Central Silk Board,1,MF-5 DOWN,22317
MF-5,1,Central Silk Board,1,MF-5 DOWN,22318
MF-5,1,Central Silk Board,1,MF-5 DOWN,22319
MF-5,1,Central Silk Board,1,MF-5 DOWN,22320
MF-5,1,Central Silk Board,1,MF-5 DOWN,22321
MF-5,1,Central Silk Board,1,MF-5 DOWN,22322
MF-5,1,Central Silk Board,1,MF-5 DOWN,22323
MF-5,1,Central Silk Board,1,MF-5 DOWN,22324
MF-5,1,Central Silk Board,1,MF-5 DOWN,22325
MF-5,1,Central Silk Board,1,MF-5 DOWN,22326
MF-5,1,Central Silk Board,1,MF-5 DOWN,22327
MF-5,1,Central Silk Board,1,MF-5 DOWN,22328
MF-5,1,Central Silk Board,1,MF-5 DOWN,22329
MF-5,1,Central Silk Board,1,MF-5 DOWN,22330
MF-5,1,Central Silk Board,1,MF-5 DOWN,22331
MF-5,1,Central Silk Board,1,MF-5 DOWN,22332
MF-5,1,Central Silk Board,1,MF-5 DOWN,22333
MF-5,1,Central Silk Board,1,MF-5 DOWN,22334
MF-5,1,Central Silk Board,1,MF-5 DOWN,22335
MF-5,1,Central Silk Board,1,MF-5 DOWN,22336
MF-5,1,Central Silk Board,1,MF-5 DOWN,22337
MF-5,1,Central Silk Board,1,MF-5 DOWN,22338
MF-5,1,Central Silk Board,1,MF-5 DOWN,22339
MF-5,1,Central Silk Board,1,MF-5 DOWN,22340
MF-5,1,Central Silk Board,1,MF-5 DOWN,22341
MF-5,1,Central Silk Board,1,MF-5 DOWN,22342
MF-5,1,Central Silk Board,1,MF-5 DOWN,22343
MF-5,1,Central Silk Board,1,MF-5 DOWN,22344
MF-5,1,Central Silk Board,1,MF-5 DOWN,22345
MF-5,1,Central Silk Board,1,MF-5 DOWN,22346
MF-5,1,Central Silk Board,1,MF-5 DOWN,22347
MF-5,1,Central Silk Board,1,MF-5 DOWN,22348
MF-5,1,Central Silk Board,1,MF-5 DOWN,22349
MF-5,1,Central Silk Board,1,MF-5 DOWN,22350
MF-5,1,Central Silk Board,1,MF-5 DOWN,22351
MF-5,1,Central Silk Board,1,MF-5 DOWN,22352
MF-5,1,Central Silk Board,1,MF-5 DOWN,22353
MF-5,1,Central Silk Board,1,MF-5 DOWN,22354
MF-5,1,Central Silk Board,1,MF-5 DOWN,22355
MF-5,1,Central Silk Board,1,MF-5 DOWN,22356
MF-5,1,Central Silk Board,1,MF-5 DOWN,22357
MF-5,1,Central Silk Board,1,MF-5 DOWN,22358
MF-5,1,Central Silk Board,1,MF-5 DOWN,22359
MF-5,1,Central Silk Board,1,MF-5 DOWN,22360
MF-5,1,Central Silk Board,1,MF-5 DOWN,22361
MF-5,1,Central Silk Board,1,MF-5 DOWN,22362
MF-5,1,Central Silk Board,1,MF-5 DOWN,22363
MF-5,1,Central Silk Board,1,MF-5 DOWN,22364
MF-5,1,Central Silk Board,1,MF-5 DOWN,22365
MF-5,1,Central Silk Board,1,MF-5 DOWN,22366
MF-5,1,Central Silk Board,1,MF-5 DOWN,22367
MF-5,1,Central Silk Board,1,MF-5 DOWN,22368
MF-5,1,Central Silk Board,1,MF-5 DOWN,22369
MF-5,1,Central Silk Board,1,MF-5 DOWN,22370
MF-5,1,Central Silk Board,1,MF-5 DOWN,22371
MF-5,1,Central Silk Board,1,MF-5 DOWN,22372
MF-5,1,Central Silk Board,1,MF-5 DOWN,22373
MF-5,1,Central Silk Board,1,MF-5 DOWN,22374
MF-5,1,Central Silk Board,1,MF-5 DOWN,22375
MF-5,1,Central Silk Board,1,MF-5 DOWN,22376
MF-5,1,Central Silk Board,1,MF-5 DOWN,22377
MF-5,1,Central Silk Board,1,MF-5 DOWN,22378
MF-5,1,Central Silk Board,1,MF-5 DOWN,22379
MF-5,1,Central Silk Board,1,MF-5 DOWN,22380
MF-5,1,Central Silk Board,1,MF-5 DOWN,22381
MF-5,1,Central Silk Board,1,MF-5 DOWN,22382
MF-5,1,Central Silk Board,1,MF-5 DOWN,22383
MF-5,1,Central Silk Board,1,MF-5 DOWN,22384
MF-5,1,Central Silk Board,1,MF-5 DOWN,22385
MF-5,1,Central Silk Board,1,MF-5 DOWN,22386
MF-5,1,Central Silk Board,1,MF-5 DOWN,22387
MF-5,1,Central Silk Board,1,MF-5 DOWN,22388
MF-5,1,Central Silk Board,1,MF-5 DOWN,22389
MF-5,1,Central Silk Board,1,MF-5 DOWN,22390
MF-5,1,Central Silk Board,1,MF-5 DOWN,22391
MF-5,1,Central Silk Board,1,MF-5 DOWN,22392
MF-5,1,Central Silk Board,1,MF-5 DOWN,22393
MF-5,1,Central Silk Board,1,MF-5 DOWN,22394
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22177
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22178
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22179
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22180
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22181
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22182
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22183
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22184
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22185
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22186
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22187
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22188
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22189
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22190
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22191
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22192
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22193
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22194
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22195
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22196
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22197
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22198
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22199
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22200
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22201
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22202
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22203
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22204
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22205
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22206
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22207
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22208
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22209
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22210
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22211
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22212
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22213
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22214
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22215
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22216
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22217
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22218
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22219
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22220
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22221
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22222
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22223
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22224
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22225
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22226
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22227
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22228
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22229
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22230
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22231
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22232
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22233
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22234
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22235
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22236
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22237
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22238
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22239
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22240
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22241
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22242
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22243
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22244
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22245
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22246
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22247
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22248
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22249
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22250
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22251
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22252
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22253
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22254
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22255
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22256
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22257
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22258
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22259
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22260
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22261
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22262
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22263
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22264
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22265
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22266
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22267
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22268
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22269
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22270
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22271
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22272
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22273
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22274
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22275
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22276
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22277
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22278
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22279
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22280
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22281
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22282
MF-5,1,Sir M Visvesvaraya Terminal,0,MF-5 UP,22283
MF-5 SMVT-BSK,1,Banashankari Bus Station,0,MF-5 SMVT-BSK UP,48511
MF-5 SMVT-BSK,1,Sir M Visvesvaraya Terminal,1,MF-5 SMVT-BSK DOWN,48512
MF-51,1,Kadabagere Cross,0,MF-51 UP,51336
MF-51,1,Kadabagere Cross,0,MF-51 UP,51337
MF-51,1,Kadabagere Cross,0,MF-51 UP,51338
MF-51,1,Kadabagere Cross,0,MF-51 UP,51339
MF-51,1,Kadabagere Cross,0,MF-51 UP,51340
MF-51,1,Kadabagere Cross,0,MF-51 UP,51341
MF-51,1,Kadabagere Cross,0,MF-51 UP,51342
MF-51,1,Kadabagere Cross,0,MF-51 UP,51343
MF-51,1,Kadabagere Cross,0,MF-51 UP,51344
MF-51,1,Kadabagere Cross,0,MF-51 UP,51345
MF-51,1,Kadabagere Cross,0,MF-51 UP,51346
MF-51,1,Kadabagere Cross,0,MF-51 UP,51347
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51348
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51349
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51350
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51351
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51352
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51353
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51354
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51355
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51356
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51357
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51358
MF-51,1,Madavara Metro Station,1,MF-51 DOWN,51359
MF-51 DSP-KDBC,1,Dasanapura,1,MF-51 DSP-KDBC DOWN,51362
MF-51 DSP-KDBC,1,Dasanapura,1,MF-51 DSP-KDBC DOWN,51363
MF-51 DSP-KDBC,1,Kadabagere Cross,0,MF-51 DSP-KDBC UP,51360
MF-51 DSP-KDBC,1,Kadabagere Cross,0,MF-51 DSP-KDBC UP,51361
MF-6,1,Central Silk Board,1,MF-6 DOWN,28836
MF-6,1,Central Silk Board,1,MF-6 DOWN,28837
MF-6,1,Central Silk Board,1,MF-6 DOWN,28838
MF-6,1,Central Silk Board,1,MF-6 DOWN,28839
MF-6,1,Central Silk Board,1,MF-6 DOWN,28840
MF-6,1,Central Silk Board,1,MF-6 DOWN,28841
MF-6,1,Central Silk Board,1,MF-6 DOWN,28842
MF-6,1,Central Silk Board,1,MF-6 DOWN,28843
MF-6,1,Central Silk Board,1,MF-6 DOWN,28844
MF-6,1,Central Silk Board,1,MF-6 DOWN,28845
MF-6,1,Central Silk Board,1,MF-6 DOWN,28846
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28824
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28825
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28826
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28827
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28828
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28829
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28830
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28831
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28832
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28833
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28834
MF-6,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 UP,28835
MF-6 D06G-CSB,1,Central Silk Board,0,MF-6 D06G-CSB UP,44966
MF-6 D06G-CSB,1,Central Silk Board,0,MF-6 D06G-CSB UP,44967
MF-6 D06G-CSB,1,Central Silk Board,0,MF-6 D06G-CSB UP,44968
MF-6 D06G-CSB,1,Depot-06 Gate,1,MF-6 D06G-CSB DOWN,44969
MF-6 D06G-CSB,1,Depot-06 Gate,1,MF-6 D06G-CSB DOWN,44970
MF-6 D06G-CSB,1,Depot-06 Gate,1,MF-6 D06G-CSB DOWN,44971
MF-6 D06G-CSB,1,Depot-06 Gate,1,MF-6 D06G-CSB DOWN,44972
MF-6 JBN-SVMS,1,Jeevanbheema Nagara,1,MF-6 JBN-SVMS DOWN,43712
MF-6 JBN-SVMS,1,Jeevanbheema Nagara,1,MF-6 JBN-SVMS DOWN,43713
MF-6 JBN-SVMS,1,Swamy Vivekananda Metro Station/Isolation Hospital,0,MF-6 JBN-SVMS UP,43711
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38705
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38706
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38707
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38708
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38709
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38710
MF-7,1,Bayyappanahalli Metro Station  Back Gate,0,MF-7 UP,38711
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38712
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38713
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38714
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38715
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38716
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38717
MF-7,1,Kanakagiri Horamavu,1,MF-7 DOWN,38718
MF-7 HYN-BMS,1,Bayyappanahalli Metro Station  Back Gate,1,MF-7 HYN-BMS DOWN,38720
MF-7 HYN-BMS,1,Hoysala Nagara,0,MF-7 HYN-BMS UP,38719
MF-7 KLN-KNG,1,Kalyananagara Bus Stand,1,MF-7 KLN-KNG DOWN,43752
MF-7 KLN-KNG,1,Kanakagiri Horamavu,0,MF-7 KLN-KNG UP,43751
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44059
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44060
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44061
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44062
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44063
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44064
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44065
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44066
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44067
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44068
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44069
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44070
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44071
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44072
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44073
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44074
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44075
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44076
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44077
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44078
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44079
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44080
MF-8,1,Cubbon Park Metro Station,0,MF-8 UP,44081
MF-8A,1,Mantri Mall,0,MF-8A UP,51804
MF-8A,1,Mantri Mall,0,MF-8A UP,51805
MF-8A,1,Mantri Mall,0,MF-8A UP,51806
MF-8A,1,Mantri Mall,0,MF-8A UP,51807
MF-8A,1,Mantri Mall,0,MF-8A UP,51808
MF-8A,1,Shivajinagara Bus Station,1,MF-8A DOWN,51809
MF-8A,1,Shivajinagara Bus Station,1,MF-8A DOWN,51810
MF-8A,1,Shivajinagara Bus Station,1,MF-8A DOWN,51811
MF-8A,1,Shivajinagara Bus Station,1,MF-8A DOWN,51812
MF-8A,1,Shivajinagara Bus Station,1,MF-8A DOWN,51813
MF-8A,1,Shivajinagara Bus Station,1,MF-8A DOWN,51814
MF-9,1,Hoodi Metro Station,0,MF-9 UP,46210
MF-9,1,Hoodi Metro Station,0,MF-9 UP,46211
MF-9,1,Hoodi Metro Station,0,MF-9 UP,46212
MF-9,1,Hoodi Metro Station,0,MF-9 UP,46213
MF-9,1,Hoodi Metro Station,0,MF-9 UP,46214
MF-9,1,Hoodi Metro Station,0,MF-9 UP,46215
MF-9,1,KR Pura Govt Hospital,1,MF-9 DOWN,46216
MF-9,1,KR Pura Govt Hospital,1,MF-9 DOWN,46217
MF-9,1,KR Pura Govt Hospital,1,MF-9 DOWN,46218
MF-9,1,KR Pura Govt Hospital,1,MF-9 DOWN,46219
MF-9,1,KR Pura Govt Hospital,1,MF-9 DOWN,46220
MF-9,1,KR Pura Govt Hospital,1,MF-9 DOWN,46221
MF-9 TNF-HDM,1,Hoodi Metro Station,0,MF-9 TNF-HDM UP,47853
MF-9 TNF-HDM,1,Hoodi Metro Station,0,MF-9 TNF-HDM UP,47854
MF-9 TNF-HDM,1,Tin Factory,1,MF-9 TNF-HDM DOWN,47855
MF-9 TNF-HDM,1,Tin Factory,1,MF-9 TNF-HDM DOWN,47856
MF34-KGR-D34,1,Depot-34 Gate,0,MF34-KGR-D34 UP,53032
MGR-APS,1,Army Public School Kamaraja Road,0,MGR-APS UP,48502
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25747
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25748
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25749
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25750
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25751
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25752
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25753
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25754
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25755
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25756
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25757
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25758
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25759
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25760
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25761
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25762
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25763
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25764
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25765
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25766
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25767
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25768
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25769
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25770
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25771
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25772
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25773
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25774
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25775
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25776
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25777
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25778
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25779
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25780
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25781
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25782
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25783
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25784
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25785
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25786
MKT-12HK,1,Hosakote Bus Stand (Old),0,MKT-12HK UP,25787
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25788
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25789
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25790
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25791
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25792
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25793
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25794
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25795
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25796
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25797
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25798
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25799
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25800
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25801
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25802
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25803
MKT-12HK,1,KR Market,1,MKT-12HK DOWN,25804
